admin1,admin2,admin3,location,latitude,longitude,event_date,year,month,casualties,num_events,min_distance_to_battlefront,hazard_score,pca_hazard_score,hazard_score_tsne
Chernihiv,Novhorod-Siverskyi,Semenivska,Bleshnya,52.1266,32.3454,2023-04-27,2023,4,0,1,508.7148219515387,30.0,23.181070417892393,8.350575
Chernihiv,Novhorod-Siverskyi,Semenivska,Bronyvy,52.3102,32.4419,2023-04-01,2023,4,0,1,518.8896052130112,30.0,23.244694870424308,7.524433
Chernihiv,Novhorod-Siverskyi,Semenivska,Gremyachka,52.248,32.7894,2023-04-20,2023,4,0,1,497.95661224909077,30.0,23.11379771193377,8.937561
Chernihiv,Novhorod-Siverskyi,Semenivska,Halahanivka,52.2474,32.7614,2023-01-08,2023,1,0,1,499.1596428901606,30.0,23.121320443765022,8.835286
Chernihiv,Novhorod-Siverskyi,Semenivska,Halahanivka,52.2474,32.7614,2023-04-12,2023,4,0,1,499.1596428901606,30.0,23.121320443765022,8.835286
Chernihiv,Novhorod-Siverskyi,Semenivska,Halahanivka,52.2474,32.7614,2023-04-13,2023,4,0,1,499.1596428901606,30.0,23.121320443765022,8.835286
Chernihiv,Novhorod-Siverskyi,Semenivska,Halahanivka,52.2474,32.7614,2023-04-14,2023,4,0,1,499.1596428901606,30.0,23.121320443765022,8.835286
Chernihiv,Novhorod-Siverskyi,Semenivska,Halahanivka,52.2474,32.7614,2023-04-20,2023,4,1,1,499.1596428901606,30.016666666666666,23.26310402203839,9.158592
Chernihiv,Novhorod-Siverskyi,Semenivska,Halahanivka,52.2474,32.7614,2023-04-26,2023,4,0,1,499.1596428901606,30.0,23.121320443765022,8.835286
Chernihiv,Novhorod-Siverskyi,Semenivska,Halahanivka,52.2474,32.7614,2023-04-27,2023,4,0,1,499.1596428901606,30.0,23.121320443765022,8.835286
Chernihiv,Novhorod-Siverskyi,Semenivska,Halahanivka,52.2474,32.7614,2023-04-28,2023,4,0,1,499.1596428901606,30.0,23.121320443765022,8.835286
Chernihiv,Novhorod-Siverskyi,Semenivska,Karpovychi,52.2177,32.3804,2023-01-03,2023,1,0,1,514.2796130038051,30.0,23.215867894659844,7.9923167
Chernihiv,Novhorod-Siverskyi,Semenivska,Karpovychi,52.2177,32.3804,2023-01-04,2023,1,0,1,514.2796130038051,30.0,23.215867894659844,7.9926386
Chernihiv,Novhorod-Siverskyi,Semenivska,Karpovychi,52.2177,32.3804,2023-01-12,2023,1,0,1,514.2796130038051,30.0,23.215867894659844,7.9923167
Chernihiv,Novhorod-Siverskyi,Semenivska,Karpovychi,52.2177,32.3804,2023-01-24,2023,1,0,1,514.2796130038051,30.0,23.215867894659844,7.9923167
Chernihiv,Novhorod-Siverskyi,Semenivska,Karpovychi,52.2177,32.3804,2023-01-25,2023,1,0,1,514.2796130038051,30.0,23.215867894659844,7.9923167
Chernihiv,Novhorod-Siverskyi,Semenivska,Karpovychi,52.2177,32.3804,2023-02-19,2023,2,0,1,514.2796130038051,30.0,23.215867894659844,7.9923167
Chernihiv,Novhorod-Siverskyi,Semenivska,Karpovychi,52.2177,32.3804,2023-02-20,2023,2,0,1,514.2796130038051,30.0,23.215867894659844,7.9923167
Chernihiv,Novhorod-Siverskyi,Semenivska,Karpovychi,52.2177,32.3804,2023-03-06,2023,3,0,1,514.2796130038051,30.0,23.215867894659844,7.9923167
Chernihiv,Novhorod-Siverskyi,Semenivska,Karpovychi,52.2177,32.3804,2023-03-07,2023,3,0,1,514.2796130038051,30.0,23.215867894659844,7.9923167
Chernihiv,Novhorod-Siverskyi,Semenivska,Karpovychi,52.2177,32.3804,2023-03-25,2023,3,0,1,514.2796130038051,30.0,23.215867894659844,7.9926505
Chernihiv,Novhorod-Siverskyi,Semenivska,Karpovychi,52.2177,32.3804,2023-04-01,2023,4,0,1,514.2796130038051,30.0,23.215867894659844,7.9923167
Chernihiv,Novhorod-Siverskyi,Semenivska,Karpovychi,52.2177,32.3804,2023-04-17,2023,4,0,1,514.2796130038051,30.0,23.215867894659844,7.9926505
Chernihiv,Novhorod-Siverskyi,Semenivska,Karpovychi,52.2177,32.3804,2023-04-22,2023,4,0,1,514.2796130038051,30.0,23.215867894659844,7.9926505
Chernihiv,Novhorod-Siverskyi,Semenivska,Karpovychi,52.2177,32.3804,2023-04-26,2023,4,0,1,514.2796130038051,30.0,23.215867894659844,7.9923167
Chernihiv,Novhorod-Siverskyi,Semenivska,Kostobobriv,52.2314,32.9145,2023-04-28,2023,4,0,1,491.0062083423762,30.0,23.070335789249395,9.469008
Chernihiv,Novhorod-Siverskyi,Semenivska,Leonivka,52.2583,32.8443,2023-01-01,2023,1,0,1,496.38266774117864,30.0,23.103955599816185,9.015588
Chernihiv,Novhorod-Siverskyi,Semenivska,Leonivka,52.2583,32.8443,2023-01-03,2023,1,0,1,496.38266774117864,30.0,23.103955599816185,9.015588
Chernihiv,Novhorod-Siverskyi,Semenivska,Leonivka,52.2583,32.8443,2023-01-04,2023,1,0,1,496.38266774117864,30.0,23.103955599816185,9.016247
Chernihiv,Novhorod-Siverskyi,Semenivska,Leonivka,52.2583,32.8443,2023-01-25,2023,1,0,1,496.38266774117864,30.0,23.103955599816185,9.015588
Chernihiv,Novhorod-Siverskyi,Semenivska,Leonivka,52.2583,32.8443,2023-01-31,2023,1,0,1,496.38266774117864,30.0,23.103955599816185,9.016247
Chernihiv,Novhorod-Siverskyi,Semenivska,Leonivka,52.2583,32.8443,2023-02-10,2023,2,0,1,496.38266774117864,30.0,23.103955599816185,9.016247
Chernihiv,Novhorod-Siverskyi,Semenivska,Leonivka,52.2583,32.8443,2023-02-23,2023,2,0,1,496.38266774117864,30.0,23.103955599816185,9.016423
Chernihiv,Novhorod-Siverskyi,Semenivska,Leonivka,52.2583,32.8443,2023-02-24,2023,2,0,1,496.38266774117864,30.0,23.103955599816185,9.016423
Chernihiv,Novhorod-Siverskyi,Semenivska,Leonivka,52.2583,32.8443,2023-03-10,2023,3,0,1,496.38266774117864,30.0,23.103955599816185,9.016247
Chernihiv,Novhorod-Siverskyi,Semenivska,Leonivka,52.2583,32.8443,2023-04-04,2023,4,0,1,496.38266774117864,30.0,23.103955599816185,9.016247
Chernihiv,Novhorod-Siverskyi,Semenivska,Leonivka,52.2583,32.8443,2023-04-05,2023,4,0,1,496.38266774117864,30.0,23.103955599816185,9.016423
Chernihiv,Novhorod-Siverskyi,Semenivska,Leonivka,52.2583,32.8443,2023-04-06,2023,4,0,1,496.38266774117864,30.0,23.103955599816185,9.016247
Chernihiv,Novhorod-Siverskyi,Semenivska,Leonivka,52.2583,32.8443,2023-04-07,2023,4,0,1,496.38266774117864,30.0,23.103955599816185,9.015588
Chernihiv,Novhorod-Siverskyi,Semenivska,Leonivka,52.2583,32.8443,2023-04-13,2023,4,0,1,496.38266774117864,30.0,23.103955599816185,9.015588
Chernihiv,Novhorod-Siverskyi,Semenivska,Leonivka,52.2583,32.8443,2023-04-17,2023,4,0,1,496.38266774117864,30.0,23.103955599816185,9.016423
Chernihiv,Novhorod-Siverskyi,Semenivska,Leonivka,52.2583,32.8443,2023-04-20,2023,4,0,1,496.38266774117864,30.0,23.103955599816185,9.016423
Chernihiv,Novhorod-Siverskyi,Semenivska,Leonivka,52.2583,32.8443,2023-04-21,2023,4,0,1,496.38266774117864,30.0,23.103955599816185,9.016423
Chernihiv,Novhorod-Siverskyi,Semenivska,Leonivka,52.2583,32.8443,2023-04-25,2023,4,0,1,496.38266774117864,30.0,23.103955599816185,9.016423
Chernihiv,Novhorod-Siverskyi,Semenivska,Leonivka,52.2583,32.8443,2023-04-26,2023,4,0,1,496.38266774117864,30.0,23.103955599816185,9.016423
Chernihiv,Novhorod-Siverskyi,Semenivska,Leonivka,52.2583,32.8443,2023-04-28,2023,4,0,1,496.38266774117864,30.0,23.103955599816185,9.016423
Chernihiv,Novhorod-Siverskyi,Semenivska,Medvedivka,52.2937,32.4603,2023-02-23,2023,2,0,1,516.693115193956,30.0,23.230959887441095,7.685467
Chernihiv,Novhorod-Siverskyi,Semenivska,Medvedivka,52.2937,32.4603,2023-03-03,2023,3,0,1,516.693115193956,30.0,23.230959887441095,7.685467
Chernihiv,Novhorod-Siverskyi,Semenivska,Medvedivka,52.2937,32.4603,2023-04-26,2023,4,0,1,516.693115193956,30.0,23.230959887441095,7.685467
Chernihiv,Novhorod-Siverskyi,Semenivska,Mykhailove,52.2647,32.542,2023-01-13,2023,1,0,1,510.55628990699614,30.0,23.192585394429013,8.189513
Chernihiv,Novhorod-Siverskyi,Semenivska,Mykolaivka,52.2417,32.6379,2023-01-06,2023,1,0,1,504.27240754069567,30.0,23.153291331346143,8.557618
Chernihiv,Novhorod-Siverskyi,Semenivska,Mykolaivka,52.2417,32.6379,2023-01-17,2023,1,0,1,504.27240754069567,30.0,23.153291331346143,8.557618
Chernihiv,Novhorod-Siverskyi,Semenivska,Mykolaivka,52.2417,32.6379,2023-01-27,2023,1,0,1,504.27240754069567,30.0,23.153291331346143,8.557675
Chernihiv,Novhorod-Siverskyi,Semenivska,Mykolaivka,52.2417,32.6379,2023-01-28,2023,1,0,1,504.27240754069567,30.0,23.153291331346143,8.557675
Chernihiv,Novhorod-Siverskyi,Semenivska,Mykolaivka,52.2417,32.6379,2023-04-20,2023,4,0,1,504.27240754069567,30.0,23.153291331346143,8.557618
Chernihiv,Novhorod-Siverskyi,Semenivska,Mykolaivka,52.2417,32.6379,2023-04-27,2023,4,0,1,504.27240754069567,30.0,23.153291331346143,8.557675
Chernihiv,Novhorod-Siverskyi,Semenivska,Oleksandrivka,52.184,32.914,2023-03-18,2023,3,0,1,487.020901252913,30.0,23.04541506364546,10.276362
Chernihiv,Novhorod-Siverskyi,Semenivska,Oleksandrivka,52.184,32.914,2023-04-01,2023,4,0,1,487.020901252913,30.0,23.04541506364546,10.276362
Chernihiv,Novhorod-Siverskyi,Semenivska,Orlykivka,52.0689,32.4119,2023-04-22,2023,4,0,1,500.9653764396894,30.0,23.1326119676781,8.731937
Chernihiv,Novhorod-Siverskyi,Semenivska,Semenivka,52.1783,32.5818,2023-01-05,2023,1,0,1,501.65964254691346,30.0,23.136953318235495,8.69793
Chernihiv,Novhorod-Siverskyi,Semenivska,Semenivka,52.1783,32.5818,2023-01-14,2023,1,0,1,501.65964254691346,30.0,23.136953318235495,8.69793
Chernihiv,Novhorod-Siverskyi,Semenivska,Semenivka,52.1783,32.5818,2023-01-30,2023,1,0,1,501.65964254691346,30.0,23.136953318235495,8.69793
Chernihiv,Novhorod-Siverskyi,Semenivska,Semenivka,52.1783,32.5818,2023-02-07,2023,2,0,1,501.65964254691346,30.0,23.136953318235495,8.69793
Chernihiv,Novhorod-Siverskyi,Semenivska,Semenivka,52.1783,32.5818,2023-02-08,2023,2,2,1,501.65964254691346,30.033333333333335,23.42052047478223,8.263391
Chernihiv,Novhorod-Siverskyi,Semenivska,Semenivka,52.1783,32.5818,2023-02-15,2023,2,0,1,501.65964254691346,30.0,23.136953318235495,8.69793
Chernihiv,Novhorod-Siverskyi,Semenivska,Semenivka,52.1783,32.5818,2023-02-22,2023,2,0,1,501.65964254691346,30.0,23.136953318235495,8.69793
Chernihiv,Novhorod-Siverskyi,Semenivska,Semenivka,52.1783,32.5818,2023-03-11,2023,3,0,1,501.65964254691346,30.0,23.136953318235495,8.69793
Chernihiv,Novhorod-Siverskyi,Semenivska,Semenivka,52.1783,32.5818,2023-03-18,2023,3,0,1,501.65964254691346,30.0,23.136953318235495,8.69793
Chernihiv,Novhorod-Siverskyi,Semenivska,Semenivka,52.1783,32.5818,2023-03-29,2023,3,0,1,501.65964254691346,30.0,23.136953318235495,8.69793
Chernihiv,Novhorod-Siverskyi,Semenivska,Semenivka,52.1783,32.5818,2023-04-14,2023,4,0,1,501.65964254691346,30.0,23.136953318235495,8.69793
Chernihiv,Novhorod-Siverskyi,Semenivska,Semenivka,52.1783,32.5818,2023-04-15,2023,4,0,1,501.65964254691346,30.0,23.136953318235495,8.69793
Chernihiv,Novhorod-Siverskyi,Semenivska,Semenivka,52.1783,32.5818,2023-04-27,2023,4,0,1,501.65964254691346,30.0,23.136953318235495,8.69793
Chernihiv,Novhorod-Siverskyi,Semenivska,Semenivka,52.1783,32.5818,2023-04-28,2023,4,0,1,501.65964254691346,30.0,23.136953318235495,8.69793
Chernihiv,Novhorod-Siverskyi,Semenivska,Tymonovychi,52.2958,32.4303,2023-01-26,2023,1,0,1,518.2519186362655,30.0,23.240707320194513,7.543958
Chernihiv,Novhorod-Siverskyi,Semenivska,Tymonovychi,52.2958,32.4303,2023-01-27,2023,1,0,1,518.2519186362655,30.0,23.240707320194513,7.543958
Chernihiv,Novhorod-Siverskyi,Semenivska,Tymonovychi,52.2958,32.4303,2023-02-02,2023,2,0,1,518.2519186362655,30.0,23.240707320194513,7.5418024
Chernihiv,Novhorod-Siverskyi,Semenivska,Tymonovychi,52.2958,32.4303,2023-02-03,2023,2,0,1,518.2519186362655,30.0,23.240707320194513,7.5439615
Chernihiv,Novhorod-Siverskyi,Semenivska,Tymonovychi,52.2958,32.4303,2023-02-14,2023,2,0,1,518.2519186362655,30.0,23.240707320194513,7.5418024
Chernihiv,Novhorod-Siverskyi,Semenivska,Tymonovychi,52.2958,32.4303,2023-02-19,2023,2,0,1,518.2519186362655,30.0,23.240707320194513,7.542148
Chernihiv,Novhorod-Siverskyi,Semenivska,Tymonovychi,52.2958,32.4303,2023-02-20,2023,2,0,1,518.2519186362655,30.0,23.240707320194513,7.544026
Chernihiv,Novhorod-Siverskyi,Semenivska,Tymonovychi,52.2958,32.4303,2023-02-27,2023,2,0,1,518.2519186362655,30.0,23.240707320194513,7.545658
Chernihiv,Novhorod-Siverskyi,Semenivska,Tymonovychi,52.2958,32.4303,2023-02-28,2023,2,0,1,518.2519186362655,30.0,23.240707320194513,7.544026
Chernihiv,Novhorod-Siverskyi,Semenivska,Tymonovychi,52.2958,32.4303,2023-03-02,2023,3,0,1,518.2519186362655,30.0,23.240707320194513,7.542148
Chernihiv,Novhorod-Siverskyi,Semenivska,Tymonovychi,52.2958,32.4303,2023-03-04,2023,3,0,1,518.2519186362655,30.0,23.240707320194513,7.542148
Chernihiv,Novhorod-Siverskyi,Semenivska,Tymonovychi,52.2958,32.4303,2023-03-05,2023,3,0,1,518.2519186362655,30.0,23.240707320194513,7.542148
Chernihiv,Novhorod-Siverskyi,Semenivska,Tymonovychi,52.2958,32.4303,2023-03-15,2023,3,0,1,518.2519186362655,30.0,23.240707320194513,7.543958
Chernihiv,Novhorod-Siverskyi,Semenivska,Tymonovychi,52.2958,32.4303,2023-03-16,2023,3,0,1,518.2519186362655,30.0,23.240707320194513,7.5439615
Chernihiv,Novhorod-Siverskyi,Semenivska,Tymonovychi,52.2958,32.4303,2023-03-23,2023,3,0,1,518.2519186362655,30.0,23.240707320194513,7.543616
Chernihiv,Novhorod-Siverskyi,Semenivska,Yanzhulivka,52.2935,32.56,2023-01-13,2023,1,0,1,512.100026036229,30.0,23.20223860900392,8.077548
Chernihiv,Novhorod-Siverskyi,Semenivska,Yanzhulivka,52.2935,32.56,2023-02-03,2023,2,0,1,512.100026036229,30.0,23.20223860900392,8.077548
Chernihiv,Novhorod-Siverskyi,Semenivska,Yanzhulivka,52.2935,32.56,2023-02-13,2023,2,0,1,512.100026036229,30.0,23.20223860900392,8.077548
Chernihiv,Novhorod-Siverskyi,Semenivska,Yanzhulivka,52.2935,32.56,2023-02-14,2023,2,0,1,512.100026036229,30.0,23.20223860900392,8.077548
Chernihiv,Novhorod-Siverskyi,Semenivska,Yanzhulivka,52.2935,32.56,2023-02-15,2023,2,0,1,512.100026036229,30.0,23.20223860900392,8.077548
Chernihiv,Novhorod-Siverskyi,Semenivska,Yanzhulivka,52.2935,32.56,2023-02-19,2023,2,0,1,512.100026036229,30.0,23.20223860900392,8.077548
Chernihiv,Novhorod-Siverskyi,Semenivska,Yanzhulivka,52.2935,32.56,2023-02-20,2023,2,0,1,512.100026036229,30.0,23.20223860900392,8.077368
Chernihiv,Novhorod-Siverskyi,Semenivska,Yanzhulivka,52.2935,32.56,2023-03-04,2023,3,0,1,512.100026036229,30.0,23.20223860900392,8.077368
Chernihiv,Novhorod-Siverskyi,Semenivska,Yanzhulivka,52.2935,32.56,2023-03-05,2023,3,0,1,512.100026036229,30.0,23.20223860900392,8.077368
Chernihiv,Novhorod-Siverskyi,Semenivska,Yanzhulivka,52.2935,32.56,2023-04-03,2023,4,2,1,512.100026036229,30.033333333333335,23.485805765550655,8.185191
Chernihiv,Novhorod-Siverskyi,Semenivska,Yanzhulivka,52.2935,32.56,2023-04-20,2023,4,0,1,512.100026036229,30.0,23.20223860900392,8.077368
Chernihiv,Novhorod-Siverskyi,Semenivska,Yanzhulivka,52.2935,32.56,2023-04-26,2023,4,0,1,512.100026036229,30.0,23.20223860900392,8.077368
Chernihiv,Novhorod-Siverskyi,Semenivska,Zaliznyi Mist,52.2129,32.7025,2023-04-12,2023,4,0,1,498.9488967039596,30.0,23.120002616114483,8.849756
Chernihiv,Novhorod-Siverskyi,Semenivska,Zaricha,52.2809,32.4436,2023-03-02,2023,3,0,1,516.4229379048792,30.0,23.22927042815117,7.722506
Chernihiv,Novhorod-Siverskyi,Semenivska,Zaricha,52.2809,32.4436,2023-04-26,2023,4,0,1,516.4229379048792,30.0,23.22927042815117,7.722506
Crimea,Bakhchysaraiskyi,Bakhchysaraiska,Bakhchysarai,44.7507,33.8642,2023-03-01,2023,3,0,1,480.08367653608224,30.0,23.002035552420832,12.072544
Crimea,Bakhchysaraiskyi,Poshtivska,Poshtove,44.8345,33.9616,2023-02-23,2023,2,0,1,468.01715505324006,30.0,22.926581775806497,12.486647
Crimea,Dzhankoiskyi,Dzhankoiska,Dzhankoy,45.7095,34.3891,2023-03-20,2023,3,0,1,371.5954080939098,30.000000000000004,22.323642066447977,20.824873
Crimea,Feodosiiskyi,Abrykosivska,Krynychky,45.0706,35.1056,2023-04-13,2023,4,0,1,396.4793712552426,30.0,22.479245236783715,17.270695
Crimea,Feodosiiskyi,Feodosiiska,Feodosia,45.0347,35.3795,2023-04-08,2023,4,0,1,389.8096708585459,30.0,22.43753859543455,19.285736
Crimea,Kerchenskyi,Semysotska,Soliane,45.3288,35.412,2023-01-02,2023,1,0,1,359.6970999423667,30.00000000000001,22.249240153135048,22.438984
Crimea,Perekopskyi,Armianska,Armyansk,46.1145,33.69,2023-02-16,2023,2,0,1,380.73949686076,30.0,22.380821431034253,20.097097
Crimea,Simferopolskyi,Simferopolska,Simferopol,44.9502,34.1017,2023-01-24,2023,1,0,1,451.10258944419564,30.0,22.820812448928976,14.998666
Crimea,Simferopolskyi,Simferopolska,Simferopol,44.9502,34.1017,2023-01-27,2023,1,0,1,451.10258944419564,30.0,22.820812448928976,14.998666
Crimea,Simferopolskyi,Simferopolska,Simferopol,44.9502,34.1017,2023-01-30,2023,1,2,1,451.10258944419564,30.033333333333335,23.10437960547571,14.925645
Crimea,Simferopolskyi,Simferopolska,Simferopol,44.9502,34.1017,2023-03-19,2023,3,0,1,451.10258944419564,30.0,22.820812448928976,14.998666
Crimea,Simferopolskyi,Ukromnivska,Hvardiyske,45.0657,34.0051,2023-03-29,2023,3,0,1,445.5920644255641,30.0,22.786354305844846,15.124037
Crimea,Yaltynskyi,Hurzufska,Hurzuf,44.55,34.2858,2023-03-01,2023,3,0,1,479.4635860913667,30.0,22.99815803345542,12.1104765
Crimea,Yaltynskyi,Yaltynska,Yalta,44.4957,34.1637,2023-03-01,2023,3,0,1,489.77201381437953,30.0,23.062618184938447,9.595722
Crimea,Yevpatoriiskyi,Mizhvodnenska,Mizhvodne,45.586,32.8464,2023-03-01,2023,3,0,1,468.44726881522797,30.0,22.92927134195544,12.481336
Crimea,Yevpatoriiskyi,Yevpatoriiska,Yevpatoria,45.1928,33.3674,2023-03-01,2023,3,0,1,468.0177104314234,30.0,22.92658524866994,12.485908
Dnipropetrovsk,Dniprovskyi,Dniprovska,Dnipro,48.4593,35.0386,2023-01-14,2023,1,46,1,166.33376323452046,60.76666965333125,57.56215467971949,62.925213
Dnipropetrovsk,Dniprovskyi,Dniprovska,Dnipro,48.4593,35.0386,2023-01-25,2023,1,0,1,166.33376323452046,60.00000298666458,51.04011007914461,33.225307
Dnipropetrovsk,Dniprovskyi,Dniprovska,Dnipro,48.4593,35.0386,2023-01-26,2023,1,0,1,166.33376323452046,60.00000298666458,51.04011007914461,33.225307
Dnipropetrovsk,Dniprovskyi,Dniprovska,Dnipro,48.4593,35.0386,2023-03-09,2023,3,2,2,166.33376323452046,70.03333631999791,66.25353027167114,68.8668
Dnipropetrovsk,Dniprovskyi,Dniprovska,Dnipro,48.4593,35.0386,2023-03-27,2023,3,0,1,166.33376323452046,60.00000298666458,51.04011007914461,33.225307
Dnipropetrovsk,Dniprovskyi,Dniprovska,Dnipro,48.4593,35.0386,2023-04-28,2023,4,2,1,166.33376323452046,60.033336319997915,51.32367723569134,35.91387
Dnipropetrovsk,Kamianskyi,Kamianska,Kamianske,48.5212,34.6114,2023-02-16,2023,2,0,1,195.87242028724626,60.00000015571802,51.224819751597686,34.5855
Dnipropetrovsk,Kryvorizkyi,Kryvorizka,Kryvyi Rih,47.9093,33.3933,2023-01-14,2023,1,1,1,300.9083217900646,30.01666666667094,22.023408645284302,2.7400959
Dnipropetrovsk,Kryvorizkyi,Kryvorizka,Kryvyi Rih,47.9093,33.3933,2023-02-10,2023,2,0,1,300.9083217900646,30.000000000004274,21.881625067010933,2.732923
Dnipropetrovsk,Kryvorizkyi,Kryvorizka,Kryvyi Rih,47.9093,33.3933,2023-02-11,2023,2,0,1,300.9083217900646,30.000000000004274,21.881625067010933,2.732923
Dnipropetrovsk,Kryvorizkyi,Kryvorizka,Kryvyi Rih,47.9093,33.3933,2023-02-18,2023,2,0,1,300.9083217900646,30.000000000004274,21.881625067010933,2.732923
Dnipropetrovsk,Kryvorizkyi,Kryvorizka,Kryvyi Rih,47.9093,33.3933,2023-03-09,2023,3,0,1,300.9083217900646,30.000000000004274,21.881625067010933,2.732923
Dnipropetrovsk,Kryvorizkyi,Kryvorizka,Kryvyi Rih,47.9093,33.3933,2023-03-24,2023,3,0,1,300.9083217900646,30.000000000004274,21.881625067010933,2.732923
Dnipropetrovsk,Kryvorizkyi,Novolativska,Inhulets,47.7318,33.2506,2023-03-16,2023,3,0,1,318.0807145146432,30.000000000000767,21.989006625682702,26.351494
Dnipropetrovsk,Nikopolskyi,Chervonohryhorivska,Chervonohryhorivka,47.619,34.5369,2023-01-01,2023,1,0,1,238.86088494281944,30.000000002115307,21.493633097161037,30.607105
Dnipropetrovsk,Nikopolskyi,Chervonohryhorivska,Chervonohryhorivka,47.619,34.5369,2023-01-02,2023,1,0,1,238.86088494281944,30.000000002115307,21.493633097161037,30.607105
Dnipropetrovsk,Nikopolskyi,Chervonohryhorivska,Chervonohryhorivka,47.619,34.5369,2023-01-08,2023,1,0,1,238.86088494281944,30.000000002115307,21.493633097161037,30.607105
Dnipropetrovsk,Nikopolskyi,Chervonohryhorivska,Chervonohryhorivka,47.619,34.5369,2023-01-09,2023,1,0,1,238.86088494281944,30.000000002115307,21.493633097161037,30.607105
Dnipropetrovsk,Nikopolskyi,Chervonohryhorivska,Chervonohryhorivka,47.619,34.5369,2023-01-11,2023,1,0,1,238.86088494281944,30.000000002115307,21.493633097161037,30.607105
Dnipropetrovsk,Nikopolskyi,Chervonohryhorivska,Chervonohryhorivka,47.619,34.5369,2023-01-15,2023,1,0,1,238.86088494281944,30.000000002115307,21.493633097161037,30.607105
Dnipropetrovsk,Nikopolskyi,Chervonohryhorivska,Chervonohryhorivka,47.619,34.5369,2023-01-17,2023,1,0,1,238.86088494281944,30.000000002115307,21.493633097161037,30.607105
Dnipropetrovsk,Nikopolskyi,Chervonohryhorivska,Chervonohryhorivka,47.619,34.5369,2023-01-18,2023,1,0,1,238.86088494281944,30.000000002115307,21.493633097161037,30.607105
Dnipropetrovsk,Nikopolskyi,Chervonohryhorivska,Chervonohryhorivka,47.619,34.5369,2023-01-19,2023,1,0,1,238.86088494281944,30.000000002115307,21.493633097161037,30.607105
Dnipropetrovsk,Nikopolskyi,Chervonohryhorivska,Chervonohryhorivka,47.619,34.5369,2023-01-25,2023,1,0,1,238.86088494281944,30.000000002115307,21.493633097161037,30.607105
Dnipropetrovsk,Nikopolskyi,Chervonohryhorivska,Chervonohryhorivka,47.619,34.5369,2023-01-26,2023,1,0,1,238.86088494281944,30.000000002115307,21.493633097161037,30.607105
Dnipropetrovsk,Nikopolskyi,Chervonohryhorivska,Chervonohryhorivka,47.619,34.5369,2023-01-30,2023,1,0,1,238.86088494281944,30.000000002115307,21.493633097161037,30.607105
Dnipropetrovsk,Nikopolskyi,Chervonohryhorivska,Chervonohryhorivka,47.619,34.5369,2023-02-04,2023,2,0,1,238.86088494281944,30.000000002115307,21.493633097161037,30.607105
Dnipropetrovsk,Nikopolskyi,Chervonohryhorivska,Chervonohryhorivka,47.619,34.5369,2023-02-20,2023,2,0,1,238.86088494281944,30.000000002115307,21.493633097161037,30.607105
Dnipropetrovsk,Nikopolskyi,Chervonohryhorivska,Chervonohryhorivka,47.619,34.5369,2023-02-23,2023,2,0,1,238.86088494281944,30.000000002115307,21.493633097161037,30.607084
Dnipropetrovsk,Nikopolskyi,Chervonohryhorivska,Chervonohryhorivka,47.619,34.5369,2023-02-25,2023,2,0,1,238.86088494281944,30.000000002115307,21.493633097161037,30.60708
Dnipropetrovsk,Nikopolskyi,Chervonohryhorivska,Chervonohryhorivka,47.619,34.5369,2023-03-01,2023,3,0,1,238.86088494281944,30.000000002115307,21.493633097161037,30.607105
Dnipropetrovsk,Nikopolskyi,Chervonohryhorivska,Chervonohryhorivka,47.619,34.5369,2023-03-02,2023,3,0,1,238.86088494281944,30.000000002115307,21.493633097161037,30.60708
Dnipropetrovsk,Nikopolskyi,Chervonohryhorivska,Chervonohryhorivka,47.619,34.5369,2023-03-04,2023,3,2,1,238.86088494281944,30.033333335448642,21.77720025370777,30.680895
Dnipropetrovsk,Nikopolskyi,Chervonohryhorivska,Chervonohryhorivka,47.619,34.5369,2023-03-08,2023,3,0,1,238.86088494281944,30.000000002115307,21.493633097161037,30.607105
Dnipropetrovsk,Nikopolskyi,Chervonohryhorivska,Chervonohryhorivka,47.619,34.5369,2023-03-09,2023,3,0,1,238.86088494281944,30.000000002115307,21.493633097161037,30.60708
